size,threads,run,time_ms
128,2,1,2.62
128,2,2,3.142
128,2,3,3.645
128,2,4,2.303
128,2,5,2.17
128,2,6,2.134
128,2,7,2.083
128,2,8,2.172
128,2,9,2.143
128,2,10,2.225
128,2,11,2.111
128,2,12,2.366
128,2,13,2.167
128,2,14,2.246
128,2,15,2.065
128,2,16,2.155
128,2,17,2.166
128,2,18,2.105
128,2,19,2.047
128,2,20,2.137
128,2,21,2.103
128,2,22,2.151
128,2,23,2.209
128,2,24,2.191
128,2,25,2.18
128,2,26,2.109
128,2,27,2.207
128,2,28,2.244
128,2,29,2.169
128,2,30,2.176
128,2,31,2.112
128,2,32,2.182
128,2,33,2.172
128,2,34,2.204
128,2,35,2.036
128,2,36,2.187
128,2,37,2.16
128,2,38,2.202
128,2,39,2.189
128,2,40,2.186
# avg_ms=2.239275
# std_ms=0.290129059478443
