size,threads,run,time_ms
512,8,1,102.064
512,8,2,99.659
512,8,3,102.91
512,8,4,100.449
512,8,5,99.805
512,8,6,100.149
512,8,7,99.823
512,8,8,100.369
512,8,9,100.238
512,8,10,99.59
512,8,11,99.702
512,8,12,100.525
512,8,13,99.668
512,8,14,100.201
512,8,15,101.179
512,8,16,99.707
512,8,17,100.004
512,8,18,100.308
512,8,19,100.144
512,8,20,100.453
512,8,21,99.773
512,8,22,99.809
512,8,23,99.807
512,8,24,100.442
512,8,25,99.438
512,8,26,99.856
512,8,27,99.475
512,8,28,100.151
512,8,29,101.915
512,8,30,99.6
512,8,31,99.639
512,8,32,99.812
512,8,33,100.021
512,8,34,100.562
512,8,35,99.687
512,8,36,99.513
512,8,37,99.62
512,8,38,99.937
512,8,39,99.984
512,8,40,99.668
# avg_ms=100.1414
# std_ms=0.731513001794822
