size,threads,run,time_ms
1024,2,1,1475.989
1024,2,2,1372.142
1024,2,3,1381.786
1024,2,4,1697.171
1024,2,5,1357.979
1024,2,6,1311.315
1024,2,7,1367.714
1024,2,8,1430.628
1024,2,9,1390.942
1024,2,10,1462.502
1024,2,11,1418.52
1024,2,12,1423.26
1024,2,13,1383.828
1024,2,14,1358.435
1024,2,15,1386.918
1024,2,16,1487.743
1024,2,17,1365.948
1024,2,18,1359.829
1024,2,19,1355.353
1024,2,20,1379.295
1024,2,21,1405.157
1024,2,22,1301.337
1024,2,23,1354.286
1024,2,24,1516.034
1024,2,25,1382.993
1024,2,26,1412.417
1024,2,27,1443.881
1024,2,28,1358.585
1024,2,29,1381.038
1024,2,30,1411.205
1024,2,31,1350.265
1024,2,32,1314.636
1024,2,33,1420.227
1024,2,34,1388.94
1024,2,35,1380.783
1024,2,36,1483.261
1024,2,37,1348.861
1024,2,38,1419.735
1024,2,39,1349.395
1024,2,40,1433.608
# avg_ms=1400.598525
# std_ms=68.1042499648987
